epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.3980760610525965,79.8923862385536,85.3864168618267,0.29300594259792945,86.66916835198423,88.80669011382788,32,5e-05,BS32_LR5e-05
2,0.2515775075760862,87.01667486357994,86.36768149882904,0.25933292158338683,86.2071628347372,89.93288620865498,32,5e-05,BS32_LR5e-05
3,0.17637251891892258,91.6297805569217,87.03747072599532,0.35619405300918033,88.1606115559623,88.50030494464148,32,5e-05,BS32_LR5e-05
4,0.11667792115371359,94.96592426052132,86.76346604215456,0.37911801288507824,88.16221974399991,89.23261422802119,32,5e-05,BS32_LR5e-05
5,0.08292554558823922,96.66678376542777,87.01639344262296,0.4533042482660267,88.2044841499659,89.50632608291077,32,5e-05,BS32_LR5e-05
6,0.06379476840683694,97.64104545773905,86.95784543325527,0.5526335114853418,88.25521210851902,88.4938733257358,32,5e-05,BS32_LR5e-05
7,0.05009291742268757,98.27220778004168,86.8337236533958,0.6058570212815811,88.24269688846766,89.13589202030174,32,5e-05,BS32_LR5e-05
8,0.04113786586060299,98.75348368814258,86.85948477751757,0.631968789513324,88.21937956520776,88.28336547189673,32,5e-05,BS32_LR5e-05
9,0.03016439116688191,99.1264432422305,87.3887587822014,0.6732320303639985,88.58012196856836,89.69992168760542,32,5e-05,BS32_LR5e-05
10,0.022777330415209858,99.38347502283426,87.22482435597189,0.7713344442104173,88.51472396898453,88.80967719058738,32,5e-05,BS32_LR5e-05
11,0.017587964985044002,99.5667345839481,87.56674473067916,0.7700736677163579,88.65265976446108,88.75294676625764,32,5e-05,BS32_LR5e-05
12,0.011552174763663943,99.70256914681843,87.47775175644028,0.8367581852511716,88.7533359607731,88.70571660664895,32,5e-05,BS32_LR5e-05
13,0.007489110841680097,99.82259537694091,87.65105386416862,0.9012091657328779,88.7957303826072,89.28994449163575,32,5e-05,BS32_LR5e-05
14,0.004779278833805924,99.88699969554322,87.7096018735363,0.974467275147524,88.80893551552629,88.98936650004168,32,5e-05,BS32_LR5e-05
15,0.0026176953334325972,99.95023302653458,87.76814988290398,1.0601640848154648,88.80721069994463,88.83632211684484,32,5e-05,BS32_LR5e-05
