epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.43179648534189,77.32558139534883,85.53161592505855,0.24887001086137966,85.03167511141287,89.93536994437163,128,5e-05,BS128_LR5e-05
2,0.22461829740791286,87.25555633621396,87.11007025761124,0.23566557654363665,86.88135610960104,90.83782705684781,128,5e-05,BS128_LR5e-05
3,0.14985280708315668,92.03318578889436,87.76346604215458,0.25319391984247164,88.55892207660827,90.62355392408598,128,5e-05,BS128_LR5e-05
4,0.09246979077740779,95.4308063420689,87.84777517564403,0.30580762847365733,89.14862813907041,89.81834357591622,128,5e-05,BS128_LR5e-05
5,0.05827962775864684,97.19548467177218,87.57377049180329,0.3921298695181658,88.88788666711817,89.63286563988594,128,5e-05,BS128_LR5e-05
6,0.043013174976448944,97.98414482774773,87.89929742388759,0.4428574988049661,89.06572699245251,89.53283591205974,128,5e-05,BS128_LR5e-05
7,0.0332687085807456,98.52514110400712,88.0023419203747,0.4461112978037246,89.26806094582463,89.9563692594515,128,5e-05,BS128_LR5e-05
8,0.025877218147062203,98.9109815218155,88.02810304449649,0.489277768723979,89.31335018820562,89.80667613368351,128,5e-05,BS128_LR5e-05
9,0.017820108929190746,99.2242207077449,88.09133489461358,0.5502398159957218,89.26210205918224,89.75168532975967,128,5e-05,BS128_LR5e-05
10,0.014832808773810732,99.4232886016066,87.89227166276346,0.637066071306517,89.0941118264294,90.35041283961473,128,5e-05,BS128_LR5e-05
11,0.009992944068280406,99.5977657556383,88.26463700234191,0.581827483937412,89.38230556333679,90.29207843840295,128,5e-05,BS128_LR5e-05
12,0.0080714528213324,99.68207686362678,88.24355971896955,0.6975763379456754,89.36344208185184,89.51395641017615,128,5e-05,BS128_LR5e-05
13,0.005361933941746977,99.8108855008314,88.30679156908666,0.7413757448335607,89.53571481028499,89.97833584544178,128,5e-05,BS128_LR5e-05
14,0.004156028324426559,99.87587531323919,88.32786885245902,0.748641946358595,89.59903547193929,90.09876567335334,128,5e-05,BS128_LR5e-05
15,0.002092054340156731,99.916274385817,88.46370023419203,0.7653601847722858,89.66571656935726,90.14194105673185,128,5e-05,BS128_LR5e-05
