epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.4425572138066803,79.12421836576969,86.25292740046838,0.2859337980333477,87.13316063252812,89.63486280133633,16,2e-05,BS16_LR2e-05
2,0.2613746139481969,87.45169676104827,86.59718969555034,0.27196234957105314,87.9282202955334,89.70048735958129,16,2e-05,BS16_LR2e-05
3,0.1859752527248786,92.03611325792173,87.65105386416862,0.3236160589588451,88.90799124528392,89.876442702294,16,2e-05,BS16_LR2e-05
4,0.1325445481330681,95.18314246235275,87.52224824355972,0.45584572887736147,88.79940415826985,89.41232962343047,16,2e-05,BS16_LR2e-05
5,0.10062558004183561,96.88692943628656,87.80327868852459,0.49478950757910733,89.00539927663854,89.82049700484312,16,2e-05,BS16_LR2e-05
6,0.07412613822954967,97.90744513923043,87.64871194379391,0.6281591057547159,88.80926482209549,88.47542824643021,16,2e-05,BS16_LR2e-05
7,0.05786101301682878,98.491767957095,87.81264637002342,0.7109039957008001,88.93242234510056,88.83334093061495,16,2e-05,BS16_LR2e-05
8,0.043627412950704436,98.9443546687276,88.04683840749415,0.7071648448254816,89.19427743124034,90.0249959415301,16,2e-05,BS16_LR2e-05
9,0.0306914117900285,99.26403428651724,87.88056206088993,0.7875731211200117,89.02930305079131,89.58952042846468,16,2e-05,BS16_LR2e-05
10,0.02375133704697524,99.45490526710228,87.69555035128805,0.8397659347122639,88.97928170347774,89.20409827147733,16,2e-05,BS16_LR2e-05
11,0.017017456828889364,99.61123211316425,88.07962529274005,0.8451630765966924,89.35621523850153,90.01488390372684,16,2e-05,BS16_LR2e-05
12,0.012727018612353728,99.74121173797981,88.05854800936768,0.8814224369399031,89.1511930411513,89.98718000085294,16,2e-05,BS16_LR2e-05
13,0.008397064180437955,99.81498395746974,88.07259953161592,1.0035416853589012,89.24482176862905,89.37020059619472,16,2e-05,BS16_LR2e-05
14,0.006213954202726647,99.87236235040633,88.19672131147541,1.037223282954909,89.4260063047124,89.84138703556181,16,2e-05,BS16_LR2e-05
15,0.0036424837388091364,99.9256422867046,88.23653395784544,1.0919545006272076,89.33949590951457,89.4413651435297,16,2e-05,BS16_LR2e-05
