epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.4487132301373333,77.82383662380852,86.49414519906323,0.25138106540905847,86.4159248279045,90.20414788074228,32,2e-05,BS32_LR2e-05
2,0.24135135583099399,87.46633410618516,87.63934426229508,0.24337075872535116,88.36549672864281,90.70972077561017,32,2e-05,BS32_LR2e-05
3,0.16457351463384168,91.87041851097216,88.43559718969554,0.25701779747165543,89.44636596129668,90.73402602662252,32,2e-05,BS32_LR2e-05
4,0.10519466408844702,95.25691468184267,87.99531615925058,0.3460192260730049,89.32482275560659,90.1362276225016,32,2e-05,BS32_LR2e-05
5,0.07515873240374733,96.90156678142345,88.01170960187353,0.4943880636405247,89.21856140524893,89.16850268786328,32,2e-05,BS32_LR2e-05
6,0.05795543252614891,97.84304082062812,87.59484777517564,0.5159311410003257,88.91341713905801,89.68469049518811,32,2e-05,BS32_LR2e-05
7,0.04437529320819173,98.4226796880489,88.1639344262295,0.5415253512795242,89.33067793606756,89.99701161012266,32,2e-05,BS32_LR2e-05
8,0.03421858825801787,98.85126115365699,87.82669789227167,0.6191153141958624,89.24171058381184,90.30410133586928,32,2e-05,BS32_LR2e-05
9,0.027524272995456716,99.14166608117286,87.95081967213115,0.7021739439126253,88.87284452127311,90.39902014102226,32,2e-05,BS32_LR2e-05
10,0.020705600271490245,99.37586360336307,88.51053864168618,0.7273372380588388,89.49628708011247,89.49837405124033,32,2e-05,BS32_LR2e-05
11,0.017502214588851144,99.53394693084147,88.37470725995317,0.7445787833599398,89.6098317747075,89.7815774127164,32,2e-05,BS32_LR2e-05
12,0.010715439325252202,99.69671420876367,88.49414519906324,0.7865149288424393,89.62786847019345,90.14131094560626,32,2e-05,BS32_LR2e-05
13,0.008068374296095767,99.77224290967001,88.71428571428571,0.8340845440847816,89.85708565613388,90.15478892435263,32,2e-05,BS32_LR2e-05
14,0.005320321729530914,99.84601512915994,88.7400468384075,0.9571887644009616,89.7848180008138,89.59814086163918,32,2e-05,BS32_LR2e-05
15,0.004231200186859547,99.88407222651584,88.79156908665105,0.9124156943475318,89.92470165448219,90.25687057477346,32,2e-05,BS32_LR2e-05
