epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,1.1414980618917987,49.54799878217288,70.96487119437938,0.44743288348534865,72.93856352510898,80.2672149750599,128,1e-06,BS128_LR1e-06
2,0.38325573120001105,76.91397925009953,80.33021077283372,0.3314397666090263,80.39676416242763,86.54547756149395,128,1e-06,BS128_LR1e-06
3,0.3189081581455938,81.61842197709548,83.03981264637002,0.29234328821390687,83.08825493709907,88.068647461523,128,1e-06,BS128_LR1e-06
4,0.29395521032006555,83.13250895805523,83.6440281030445,0.27812758761787126,83.5012186505125,88.61931893938424,128,1e-06,BS128_LR1e-06
5,0.27765394445885433,83.92351108925267,84.5480093676815,0.26671578150666403,84.45997346924031,89.08265478844571,128,1e-06,BS128_LR1e-06
6,0.2642045966136768,84.84390735146022,84.79391100702576,0.2609908060577815,84.6614010245981,89.30508786348926,128,1e-06,BS128_LR1e-06
7,0.2551607848999652,85.31171690203517,85.2271662763466,0.255611686694051,85.09164269556607,89.5863833279921,128,1e-06,BS128_LR1e-06
8,0.24763274360796933,85.78303941544299,85.7096018735363,0.24997045746641958,85.98093426318995,89.81051027341788,128,1e-06,BS128_LR1e-06
9,0.24076618109079784,86.29768847045598,85.74238875878221,0.24852775884959513,85.97909002881285,89.90168656408613,128,1e-06,BS128_LR1e-06
10,0.23604791725842694,86.43879247757559,86.20140515222482,0.2459698156146946,86.77160526789245,89.92011065329774,128,1e-06,BS128_LR1e-06
11,0.2325779043835647,86.63200543338252,86.18266978922716,0.2455383886744876,86.63080964711614,90.10536141305793,128,1e-06,BS128_LR1e-06
12,0.2294896252871899,86.8287313520223,86.37939110070258,0.24280876217934186,86.73855881512198,90.24942506497166,128,1e-06,BS128_LR1e-06
13,0.22609074717938676,87.02545727066207,86.47540983606558,0.24286392150435618,87.08535191531142,90.17293543757701,128,1e-06,BS128_LR1e-06
14,0.22404163655605208,87.1852970795569,86.5456674473068,0.24209800630272504,87.0995197469931,90.24646355786915,128,1e-06,BS128_LR1e-06
15,0.22402083970299375,87.23740602824422,86.46370023419205,0.24256980639999498,87.03539805556308,90.24714372537375,128,1e-06,BS128_LR1e-06
