epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.06235237962801153,80.21557881917609,85.24355971896955,0.043146377966533436,85.96076947624094,84.99603510737433,32,5e-05,BS32_LR5e-05
2,0.037656429728197195,87.36153071500503,86.33723653395785,0.04160883571143342,87.80548440403568,88.42382544873401,32,5e-05,BS32_LR5e-05
3,0.025515473397318154,92.00274011100963,86.94379391100703,0.04671627374972855,87.58405902015781,86.24405301074579,32,5e-05,BS32_LR5e-05
4,0.015348062112623597,95.54673411555305,86.95784543325527,0.05597387469855001,87.15155971711233,85.46554770656921,32,5e-05,BS32_LR5e-05
5,0.010148264583428206,97.22300288062952,87.01639344262296,0.06793646276195983,87.87239368848242,87.39965927127106,32,5e-05,BS32_LR5e-05
6,0.0072703590079277935,98.12583432867281,87.11943793911007,0.08499424989371863,88.2038215958323,88.94950543469317,32,5e-05,BS32_LR5e-05
7,0.005516554910509332,98.63228647040914,87.19203747072599,0.09064432720563022,87.85468268565508,86.98079801522009,32,5e-05,BS32_LR5e-05
8,0.004030580805836966,99.00992997494086,87.39110070257611,0.11403450093399742,88.31292757967151,88.3731320754933,32,5e-05,BS32_LR5e-05
9,0.003127645538641322,99.30677533431697,87.2599531615925,0.11065412874902339,88.48923555383509,88.94367151931971,32,5e-05,BS32_LR5e-05
10,0.002303324560343188,99.5046722405677,87.13348946135831,0.13202330302144324,88.17962616093978,88.45812178270302,32,5e-05,BS32_LR5e-05
11,0.0016393147152414037,99.64050680343802,87.35128805620609,0.1420670791332096,88.53280786909843,89.1775198874233,32,5e-05,BS32_LR5e-05
12,0.0011454839006850496,99.75643457692217,87.39344262295083,0.1421169022641646,88.29123069275462,88.48332140851527,32,5e-05,BS32_LR5e-05
13,0.0007235330684909424,99.85304105482564,87.52693208430912,0.1570542448695432,88.58876001583175,88.3803045436948,32,5e-05,BS32_LR5e-05
14,0.0003891668655651911,99.92212932387176,87.70725995316158,0.18425734810026007,88.8009458123939,88.85069797949633,32,5e-05,BS32_LR5e-05
15,0.0002323161549190955,99.95433148317291,87.63700234192038,0.19718488577317578,88.73932886287564,89.01378521140532,32,5e-05,BS32_LR5e-05
