epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.20515751714786787,53.601372397480034,74.05854800936768,0.06792489399096209,74.13510258414902,77.34037993548986,128,1e-06,BS128_LR1e-06
2,0.063315519500761,76.34605025878827,81.7096018735363,0.053494648662155975,81.93654578159104,85.67229589880743,128,1e-06,BS128_LR1e-06
3,0.05280608680755012,81.30049884072227,83.7400468384075,0.04743486633914673,84.51923152098708,86.2994721789212,128,1e-06,BS128_LR1e-06
4,0.04813674256372988,83.08918241645003,84.62529274004685,0.044783474732480365,85.52351441096445,86.60780145520873,128,1e-06,BS128_LR1e-06
5,0.04530367478728294,84.11613855125412,85.33957845433255,0.04332027446010155,86.27162593495058,87.31047715656017,128,1e-06,BS128_LR1e-06
6,0.043208163517635415,85.02306845593574,85.63934426229508,0.0422456232987032,86.63974425914947,87.19879316844896,128,1e-06,BS128_LR1e-06
7,0.04182807075117858,85.49497646314902,85.91569086651054,0.04148972429290503,86.88619790493989,87.27656059674996,128,1e-06,BS128_LR1e-06
8,0.040483324161350503,85.97976533408277,86.34426229508196,0.04050134345442949,87.24071114551512,86.86164971545595,128,1e-06,BS128_LR1e-06
9,0.039382667786508015,86.47099463687674,86.44730679156909,0.0400583890662668,87.25679042597271,86.77293858926633,128,1e-06,BS128_LR1e-06
10,0.03874629181059782,86.66010913604534,86.52927400468384,0.039784697364056536,87.29918544891177,86.6799139703637,128,1e-06,BS128_LR1e-06
11,0.03817906212549978,86.74793320686668,86.69555035128805,0.039713215233456944,87.62394538492686,87.68952704266333,128,1e-06,BS128_LR1e-06
12,0.03771294170244133,87.0248717768566,86.9695550351288,0.03930570620173466,87.8614280187231,87.81820067040327,128,1e-06,BS128_LR1e-06
13,0.03724320354951678,87.16187732733788,86.85245901639345,0.03925425636241893,87.64452654267082,87.17108373602379,128,1e-06,BS128_LR1e-06
14,0.03697038536772746,87.33342701234221,87.0655737704918,0.03911873930786363,87.89789370147064,87.57281605439306,128,1e-06,BS128_LR1e-06
15,0.03691945310668106,87.33459799995316,86.96721311475409,0.039246484375151686,87.82755036893619,87.52314392111985,128,1e-06,BS128_LR1e-06
