epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.14902190237877275,61.866788449378205,79.73067915690866,0.05784465377027176,79.5663668503591,85.32788983112674,32,1e-06,BS32_LR1e-06
2,0.05419579695710621,80.77355441579428,84.3864168618267,0.04661305465557602,85.23757625917311,86.84167028204966,32,1e-06,BS32_LR1e-06
3,0.04575958730371682,84.13545984683482,85.83138173302108,0.04201733936601029,86.76641465083948,86.78221286348166,32,1e-06,BS32_LR1e-06
4,0.041498971457459496,85.67062460479168,86.48946135831382,0.040466531758869856,87.42375039507029,87.16913130964133,32,1e-06,BS32_LR1e-06
5,0.03878558779822062,86.79125974847186,87.06088992974239,0.03988359286292885,87.98736413109447,87.8672140272573,32,1e-06,BS32_LR1e-06
6,0.03684563819268762,87.48331342654394,87.42622950819671,0.03872680134917801,88.23045593202362,88.10311751125846,32,1e-06,BS32_LR1e-06
7,0.03528546399386993,88.08929951521112,87.4519906323185,0.0391063706101745,88.4909328435384,88.43066425636023,32,1e-06,BS32_LR1e-06
8,0.03376199401626848,88.57994332419963,87.76346604215458,0.038869844815146166,88.28034562132792,87.23642601609777,32,1e-06,BS32_LR1e-06
9,0.03274569737846391,89.05829176327315,87.96721311475409,0.03850999263704716,88.70099159928891,87.92825937057319,32,1e-06,BS32_LR1e-06
10,0.03164449452252276,89.37855687486827,88.09133489461358,0.038506360632831346,88.8498176003631,88.27902809136738,32,1e-06,BS32_LR1e-06
11,0.030894373442978365,89.70350593690719,88.15456674473067,0.039170892385431054,89.04668814218678,89.16489029509559,32,1e-06,BS32_LR1e-06
12,0.030303889533114726,89.90023185554696,88.30913348946136,0.03892389043244753,89.15150925898723,88.93791289653981,32,1e-06,BS32_LR1e-06
13,0.02977497869112929,90.10808215649078,88.28571428571429,0.03894928064448445,89.00889937736002,88.41719363442971,32,1e-06,BS32_LR1e-06
14,0.029533025936170177,90.24977165741586,88.28571428571429,0.03890950900244384,89.12149533550232,88.80720227797279,32,1e-06,BS32_LR1e-06
15,0.02920245535665779,90.35808801142883,88.22716627634661,0.039303258738797926,89.05586924039518,88.7485476136878,32,1e-06,BS32_LR1e-06
