epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.06003973433961634,80.83561675917468,85.92740046838408,0.04217666213192344,86.77396583534073,87.12795246342289,16,5e-05,BS16_LR5e-05
2,0.04046259635293843,86.5676011147802,86.34192037470726,0.0423747141923687,87.25744195706912,87.10787661438229,16,5e-05,BS16_LR5e-05
3,0.02883973501995642,91.15318859926462,86.6440281030445,0.05350361582598031,87.68126598398167,89.18682602023515,16,5e-05,BS16_LR5e-05
4,0.01869087141609505,94.73114124452563,86.25526932084308,0.0616842396053439,87.34768666516631,87.81875635373439,16,5e-05,BS16_LR5e-05
5,0.013054022356530132,96.65683037073468,86.43091334894613,0.0730118711029082,87.26235931823832,87.94678714704574,16,5e-05,BS16_LR5e-05
6,0.009948543139511313,97.6351905196843,86.29274004683842,0.0915251171785131,87.65813756677629,88.71403403228895,16,5e-05,BS16_LR5e-05
7,0.007423926398913751,98.32665870395091,86.42857142857143,0.10191089299699585,87.57056306969994,87.03864387937283,16,5e-05,BS16_LR5e-05
8,0.0057473880409599646,98.75348368814258,86.41686182669788,0.1243652621003733,87.62523176122917,88.02575356939131,16,5e-05,BS16_LR5e-05
9,0.004255150131360691,99.10887842806623,86.58548009367681,0.13307331069149955,88.07371554286033,88.31225689882557,16,5e-05,BS16_LR5e-05
10,0.003112968845842184,99.34951638211668,86.53629976580797,0.13316370192267848,87.88757023599474,88.15599751568809,16,5e-05,BS16_LR5e-05
11,0.002392561583721962,99.54507131314551,86.5456674473068,0.15017695065032605,87.82548048912908,87.96624334730886,16,5e-05,BS16_LR5e-05
12,0.001585917461405452,99.72071945478817,86.76814988290398,0.1697421810309818,87.8183582742157,87.21981331572172,16,5e-05,BS16_LR5e-05
13,0.0009933026020953698,99.83371975924494,86.5480093676815,0.18308066821246186,87.61805107498333,86.98695849508347,16,5e-05,BS16_LR5e-05
14,0.0006064204935224356,99.90632099112392,86.64168618266979,0.20242937766992744,87.72144855037438,87.52042480773987,16,5e-05,BS16_LR5e-05
15,0.00033637233948605275,99.94906203892363,86.7775175644028,0.22633902562427305,87.94933359270226,88.02739979966904,16,5e-05,BS16_LR5e-05
