epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.07870356333865995,76.44382772430268,86.22482435597189,0.04052577845328404,87.30244873375655,87.12797223290242,64,2e-05,BS64_LR2e-05
2,0.037677277904038756,87.13962856272981,87.93911007025761,0.036588728183902755,88.79817150376162,88.2050846110788,64,2e-05,BS64_LR2e-05
3,0.026361603675247546,91.38036019578912,88.09133489461358,0.03948856315514195,89.16049328359578,90.04681735657796,64,2e-05,BS64_LR2e-05
4,0.01686315368002566,94.6936696409752,88.42857142857142,0.04521063339623238,88.90968045820684,87.87497586723254,64,2e-05,BS64_LR2e-05
5,0.010945924022077953,96.79383592121596,88.54098360655738,0.059508157381648476,89.52143943290501,89.97512991943796,64,2e-05,BS64_LR2e-05
6,0.007629891155327228,97.87348649851285,88.59718969555036,0.06452268969705384,89.14088143672893,88.35935650818986,64,2e-05,BS64_LR2e-05
7,0.005563968535363928,98.48415653762383,88.33489461358313,0.08412671928756876,89.24245933246792,88.945671121999,64,2e-05,BS64_LR2e-05
8,0.004200427757840583,98.88814726340195,88.57142857142857,0.08722739964012548,89.5968717059321,89.9145464958695,64,2e-05,BS64_LR2e-05
9,0.003253030802402772,99.13171268647977,88.58548009367682,0.09948978271240558,89.61128485080877,89.36794128186824,64,2e-05,BS64_LR2e-05
10,0.0025614823033188383,99.3799620600014,88.47775175644028,0.10279256674812404,89.48252726271537,89.80889336499267,64,2e-05,BS64_LR2e-05
11,0.0019519852254294113,99.5140401414553,88.50117096018735,0.10940146925308446,89.64684782985915,89.83990635967038,64,2e-05,BS64_LR2e-05
12,0.0014813552693875168,99.63816482821612,88.65339578454332,0.1202241633556892,89.58585996221558,89.73435545966399,64,2e-05,BS64_LR2e-05
13,0.0010924231739366387,99.73594229373053,88.85480093676816,0.12627900781912985,89.79991534559116,90.07549662419342,64,2e-05,BS64_LR2e-05
14,0.0008245620528644076,99.784538279585,88.89461358313817,0.13902352798714798,89.86508382444836,90.26709412519392,64,2e-05,BS64_LR2e-05
15,0.0005500273955941302,99.87060586898991,88.82669789227167,0.15012940567845623,89.75732323443907,89.81731177808547,64,2e-05,BS64_LR2e-05
