epoch,train_loss,train_acc,test_acc,test_loss,f1_score,balanced_acc,batch_size,learning_rate,combo_key
1,0.0669410124894851,79.24775755872503,86.5831381733021,0.04062405548706782,87.66899886331703,88.75764368034433,16,2e-05,BS16_LR2e-05
2,0.03784159322865787,87.5324949062039,87.14519906323184,0.03977624767734894,87.97388467345239,87.40636000662172,16,2e-05,BS16_LR2e-05
3,0.0248672377000878,92.44010398369986,87.75175644028103,0.043092042857925165,87.65367943701463,85.65646161356759,16,2e-05,BS16_LR2e-05
4,0.01511568823727464,95.98292700063233,87.95550351288057,0.05651450298520836,88.74314407152504,89.27413098609847,16,2e-05,BS16_LR2e-05
5,0.01010544269324333,97.51165132672897,87.64168618266979,0.08065155886875741,88.63950688555494,88.57262453572604,16,2e-05,BS16_LR2e-05
6,0.007445019632477788,98.29387105084429,87.53629976580797,0.0981994873708964,88.84925196918357,88.92174132373142,16,2e-05,BS16_LR2e-05
7,0.005497013449103072,98.80852010585728,88.01639344262296,0.09560224779686959,88.76416230424212,87.66185915931736,16,2e-05,BS16_LR2e-05
8,0.004232540075099316,99.11707534134288,88.01405152224825,0.11118632463753039,89.21488792314861,89.5183671205063,16,2e-05,BS16_LR2e-05
9,0.0033794169603310158,99.3249256422867,88.02107728337236,0.13641219330194618,89.04626999005659,89.92657322598775,16,2e-05,BS16_LR2e-05
10,0.002416457605343575,99.5427293379236,88.05152224824356,0.141310362663354,89.09924846230828,88.89948198947755,16,2e-05,BS16_LR2e-05
11,0.0018297177588231192,99.67270896273918,88.03747072599532,0.16445530224810384,89.21931279051142,89.48721130103019,16,2e-05,BS16_LR2e-05
12,0.0013741916857693457,99.74589568842362,88.05152224824356,0.1606127404836116,89.04591075808783,89.37106513757688,16,2e-05,BS16_LR2e-05
13,0.000896429806533461,99.84250216632708,88.1662763466042,0.18898112971471565,89.2969879684201,89.71721674631044,16,2e-05,BS16_LR2e-05
14,0.0005710308789926237,99.90515000351296,88.21311475409837,0.19586413175519346,89.2898461916427,89.33015743040072,16,2e-05,BS16_LR2e-05
15,0.0003654904109779198,99.94086512564697,88.26932084309134,0.20608692750456864,89.34987780045608,89.53353974666331,16,2e-05,BS16_LR2e-05
